filename,label,labelname
NIH3T3_3/9_MN3_488epcam_568vim_D001_nucleus_2809_1654_26_35.tif,15.0,NIH3T3_3
MCF7_5S/10_M5_488epcam_D001_nucleus_742_875_6_15.tif,14.0,MCF7_5S
NIH3T3_3S/8_N3_568Vim_D002_nucleus_423_2156_9_17.tif,7.0,NIH3T3_3S
NIH3T3_2S/5_N2_568Vim_D003_nucleus_1371_1343_4_14.tif,4.0,NIH3T3_2S
NIH3T3_2/6_MN2_488epcam_568vim_D002_nucleus_829_2220_32_43.tif,13.0,NIH3T3_2
MCF7_5/12_MN5_488epcam_568vim_D001_nucleus_415_38_0_7.tif,1.0,MCF7_5
MCF7_3S/7_M3_488epcam_D001_nucleus_848_805_16_24.tif,11.0,MCF7_3S
NIH3T3_1S/2_N1_568Vim_D002_nucleus_5_1646_17_26.tif,2.0,NIH3T3_1S
NIH3T3_3S/8_N3_568Vim_D003_nucleus_2836_1555_11_21.tif,7.0,NIH3T3_3S
NIH3T3_3S/8_N3_568Vim_D001_nucleus_2164_2893_12_21.tif,7.0,NIH3T3_3S
NIH3T3_3S/8_N3_568Vim_D001_nucleus_1_477_13_21.tif,7.0,NIH3T3_3S
MCF7_5S/10_M5_488epcam_D001_nucleus_485_254_1_11.tif,14.0,MCF7_5S
NIH3T3_2S/5_N2_568Vim_D003_nucleus_1299_848_12_20.tif,4.0,NIH3T3_2S
NIH3T3_2S/5_N2_568Vim_D002_nucleus_2174_288_28_36.tif,4.0,NIH3T3_2S
MCF7_5S/10_M5_488epcam_D001_nucleus_1490_1202_9_26.tif,14.0,MCF7_5S
MCF7_2S/4_M2_488epcam_D001_nucleus_377_61_0_9.tif,6.0,MCF7_2S
MCF7_5/12_MN5_488epcam_568vim_D002_nucleus_339_574_46_50.tif,1.0,MCF7_5
NIH3T3_5S/11_N5_568Vim_D001_nucleus_549_2454_0_5.tif,8.0,NIH3T3_5S
MCF7_5S/10_M5_488epcam_D001_nucleus_1407_1158_13_22.tif,14.0,MCF7_5S
NIH3T3_5S/11_N5_568Vim_D003_nucleus_2317_2598_33_42.tif,8.0,NIH3T3_5S
NIH3T3_3S/8_N3_568Vim_D003_nucleus_1723_25_3_12.tif,7.0,NIH3T3_3S
NIH3T3_1S/2_N1_568Vim_D002_nucleus_1336_1222_15_25.tif,2.0,NIH3T3_1S
NIH3T3_3/9_MN3_488epcam_568vim_D001_nucleus_2336_1633_10_15.tif,15.0,NIH3T3_3
NIH3T3_1S/2_N1_568Vim_D002_nucleus_2695_2385_3_10.tif,2.0,NIH3T3_1S
MCF7_5S/10_M5_488epcam_D001_nucleus_59_1458_10_16.tif,14.0,MCF7_5S
MCF7_5/12_MN5_488epcam_568vim_D001_nucleus_1244_458_6_16.tif,1.0,MCF7_5
NIH3T3_3S/8_N3_568Vim_D001_nucleus_1760_936_14_20.tif,7.0,NIH3T3_3S
MCF7_5S/10_M5_488epcam_D001_nucleus_587_1591_4_21.tif,14.0,MCF7_5S
NIH3T3_1/3_MN1_488epcam_568vim_D002_nucleus_2047_2330_50_60.tif,9.0,NIH3T3_1
MCF7_2/6_MN2_488epcam_568vim_D003_nucleus_1552_1306_30_42.tif,12.0,MCF7_2
MCF7_5/12_MN5_488epcam_568vim_D001_nucleus_1306_519_17_26.tif,1.0,MCF7_5
NIH3T3_3S/8_N3_568Vim_D002_nucleus_934_1108_2_11.tif,7.0,NIH3T3_3S
NIH3T3_5S/11_N5_568Vim_D001_nucleus_1077_2005_15_22.tif,8.0,NIH3T3_5S
NIH3T3_3S/8_N3_568Vim_D001_nucleus_1693_175_13_18.tif,7.0,NIH3T3_3S
NIH3T3_3S/8_N3_568Vim_D001_nucleus_891_2605_17_25.tif,7.0,NIH3T3_3S
NIH3T3_2S/5_N2_568Vim_D001_nucleus_224_1049_21_29.tif,4.0,NIH3T3_2S
MCF7_2S/4_M2_488epcam_D003_nucleus_563_652_17_28.tif,6.0,MCF7_2S
NIH3T3_2S/5_N2_568Vim_D003_nucleus_2636_567_44_50.tif,4.0,NIH3T3_2S
NIH3T3_2S/5_N2_568Vim_D002_nucleus_498_2638_31_37.tif,4.0,NIH3T3_2S
MCF7_5/12_MN5_488epcam_568vim_D002_nucleus_47_1182_33_46.tif,1.0,MCF7_5
MCF7_3S/7_M3_488epcam_D001_nucleus_474_145_14_26.tif,11.0,MCF7_3S
NIH3T3_1/3_MN1_488epcam_568vim_D001_nucleus_2809_2076_0_6.tif,9.0,NIH3T3_1
NIH3T3_5S/11_N5_568Vim_D002_nucleus_1021_1306_7_16.tif,8.0,NIH3T3_5S
MCF7_5S/10_M5_488epcam_D001_nucleus_334_638_9_16.tif,14.0,MCF7_5S
NIH3T3_3S/8_N3_568Vim_D001_nucleus_2740_594_17_25.tif,7.0,NIH3T3_3S
NIH3T3_3/9_MN3_488epcam_568vim_D001_nucleus_1348_2264_19_23.tif,15.0,NIH3T3_3
NIH3T3_2S/5_N2_568Vim_D001_nucleus_589_1597_20_26.tif,4.0,NIH3T3_2S
MCF7_5/12_MN5_488epcam_568vim_D002_nucleus_21_1153_44_50.tif,1.0,MCF7_5
NIH3T3_2S/5_N2_568Vim_D003_nucleus_1135_2137_11_21.tif,4.0,NIH3T3_2S
MCF7_5/12_MN5_488epcam_568vim_D002_nucleus_781_2289_0_5.tif,1.0,MCF7_5
NIH3T3_2S/5_N2_568Vim_D002_nucleus_126_2894_27_35.tif,4.0,NIH3T3_2S
NIH3T3_2/6_MN2_488epcam_568vim_D002_nucleus_234_894_36_46.tif,13.0,NIH3T3_2
NIH3T3_3S/8_N3_568Vim_D001_nucleus_1231_2545_43_50.tif,7.0,NIH3T3_3S
MCF7_1S/1_M1_488epcam_D001_nucleus_691_473_42_52.tif,3.0,MCF7_1S
NIH3T3_2S/5_N2_568Vim_D001_nucleus_2347_1238_12_19.tif,4.0,NIH3T3_2S
NIH3T3_1/3_MN1_488epcam_568vim_D002_nucleus_1123_1239_12_18.tif,9.0,NIH3T3_1
MCF7_5S/10_M5_488epcam_D001_nucleus_1336_1070_0_9.tif,14.0,MCF7_5S
MCF7_3S/7_M3_488epcam_D003_nucleus_660_801_21_35.tif,11.0,MCF7_3S
NIH3T3_1S/2_N1_568Vim_D002_nucleus_1611_392_16_25.tif,2.0,NIH3T3_1S
NIH3T3_5S/11_N5_568Vim_D001_nucleus_2239_1489_9_20.tif,8.0,NIH3T3_5S
NIH3T3_5/12_MN5_488epcam_568vim_D001_nucleus_2693_190_4_13.tif,10.0,NIH3T3_5
MCF7_5/12_MN5_488epcam_568vim_D002_nucleus_249_1248_19_27.tif,1.0,MCF7_5
NIH3T3_5S/11_N5_568Vim_D001_nucleus_202_1530_7_12.tif,8.0,NIH3T3_5S
NIH3T3_1/3_MN1_488epcam_568vim_D001_nucleus_1536_2602_28_36.tif,9.0,NIH3T3_1
NIH3T3_1S/2_N1_568Vim_D001_nucleus_1120_849_40_50.tif,2.0,NIH3T3_1S
NIH3T3_1/3_MN1_488epcam_568vim_D003_nucleus_843_1933_15_23.tif,9.0,NIH3T3_1
MCF7_5S/10_M5_488epcam_D001_nucleus_1036_681_24_32.tif,14.0,MCF7_5S
NIH3T3_1S/2_N1_568Vim_D001_nucleus_1822_733_21_29.tif,2.0,NIH3T3_1S
NIH3T3_1S/2_N1_568Vim_D003_nucleus_145_1186_36_43.tif,2.0,NIH3T3_1S
NIH3T3_5/12_MN5_488epcam_568vim_D001_nucleus_1738_2517_41_49.tif,10.0,NIH3T3_5
NIH3T3_2S/5_N2_568Vim_D002_nucleus_1454_340_17_24.tif,4.0,NIH3T3_2S
NIH3T3_5S/11_N5_568Vim_D002_nucleus_1746_2425_12_23.tif,8.0,NIH3T3_5S
MCF7_5S/10_M5_488epcam_D001_nucleus_760_758_20_30.tif,14.0,MCF7_5S
NIH3T3_5S/11_N5_568Vim_D003_nucleus_2414_86_4_10.tif,8.0,NIH3T3_5S
MCF7_5S/10_M5_488epcam_D001_nucleus_154_566_2_12.tif,14.0,MCF7_5S
MCF7_5/12_MN5_488epcam_568vim_D002_nucleus_57_1102_23_33.tif,1.0,MCF7_5
NIH3T3_2/6_MN2_488epcam_568vim_D001_nucleus_600_2597_4_14.tif,13.0,NIH3T3_2
NIH3T3_2S/5_N2_568Vim_D001_nucleus_1043_2409_46_50.tif,4.0,NIH3T3_2S
MCF7_5S/10_M5_488epcam_D001_nucleus_798_1366_30_38.tif,14.0,MCF7_5S
NIH3T3_3S/8_N3_568Vim_D001_nucleus_1869_2106_6_14.tif,7.0,NIH3T3_3S
NIH3T3_2/6_MN2_488epcam_568vim_D002_nucleus_1036_1068_36_47.tif,13.0,NIH3T3_2
NIH3T3_3S/8_N3_568Vim_D003_nucleus_334_276_0_10.tif,7.0,NIH3T3_3S
MCF7_2/6_MN2_488epcam_568vim_D002_nucleus_2759_576_11_22.tif,12.0,MCF7_2
MCF7_2/6_MN2_488epcam_568vim_D002_nucleus_2466_679_15_26.tif,12.0,MCF7_2
NIH3T3_3S/8_N3_568Vim_D002_nucleus_2633_2945_41_49.tif,7.0,NIH3T3_3S
NIH3T3_2S/5_N2_568Vim_D001_nucleus_672_1985_20_27.tif,4.0,NIH3T3_2S
NIH3T3_1S/2_N1_568Vim_D002_nucleus_2211_1843_14_25.tif,2.0,NIH3T3_1S
NIH3T3_5/12_MN5_488epcam_568vim_D003_nucleus_2640_2868_36_44.tif,10.0,NIH3T3_5
NIH3T3_1S/2_N1_568Vim_D001_nucleus_740_493_2_9.tif,2.0,NIH3T3_1S
MCF7_2S/4_M2_488epcam_D003_nucleus_454_416_11_21.tif,6.0,MCF7_2S
MCF7_5S/10_M5_488epcam_D001_nucleus_422_1138_1_11.tif,14.0,MCF7_5S
NIH3T3_5S/11_N5_568Vim_D002_nucleus_921_2910_3_11.tif,8.0,NIH3T3_5S
NIH3T3_5S/11_N5_568Vim_D003_nucleus_1573_733_13_20.tif,8.0,NIH3T3_5S
NIH3T3_5/12_MN5_488epcam_568vim_D003_nucleus_2089_140_4_9.tif,10.0,NIH3T3_5
NIH3T3_3S/8_N3_568Vim_D002_nucleus_2471_880_0_4.tif,7.0,NIH3T3_3S
NIH3T3_2/6_MN2_488epcam_568vim_D003_nucleus_1396_1487_45_50.tif,13.0,NIH3T3_2
MCF7_5S/10_M5_488epcam_D001_nucleus_634_296_9_17.tif,14.0,MCF7_5S
MCF7_5S/10_M5_488epcam_D001_nucleus_9_607_0_10.tif,14.0,MCF7_5S
NIH3T3_3S/8_N3_568Vim_D003_nucleus_895_1747_2_14.tif,7.0,NIH3T3_3S
NIH3T3_2S/5_N2_568Vim_D003_nucleus_2217_989_8_16.tif,4.0,NIH3T3_2S
NIH3T3_3S/8_N3_568Vim_D003_nucleus_1220_341_11_24.tif,7.0,NIH3T3_3S
MCF7_3S/7_M3_488epcam_D002_nucleus_325_713_20_31.tif,11.0,MCF7_3S
NIH3T3_5S/11_N5_568Vim_D003_nucleus_1072_2530_13_21.tif,8.0,NIH3T3_5S
MCF7_5/12_MN5_488epcam_568vim_D002_nucleus_781_2151_10_18.tif,1.0,MCF7_5
MCF7_3S/7_M3_488epcam_D001_nucleus_499_352_22_30.tif,11.0,MCF7_3S
NIH3T3_2S/5_N2_568Vim_D002_nucleus_236_2622_27_33.tif,4.0,NIH3T3_2S
NIH3T3_3/9_MN3_488epcam_568vim_D001_nucleus_2885_1687_27_35.tif,15.0,NIH3T3_3
NIH3T3_2/6_MN2_488epcam_568vim_D003_nucleus_2903_1870_28_35.tif,13.0,NIH3T3_2
NIH3T3_1/3_MN1_488epcam_568vim_D001_nucleus_348_2054_29_36.tif,9.0,NIH3T3_1
MCF7_2/6_MN2_488epcam_568vim_D002_nucleus_2354_520_9_21.tif,12.0,MCF7_2
MCF7_5S/10_M5_488epcam_D001_nucleus_476_1321_0_15.tif,14.0,MCF7_5S
MCF7_5/12_MN5_488epcam_568vim_D001_nucleus_1405_227_8_18.tif,1.0,MCF7_5
MCF7_5/12_MN5_488epcam_568vim_D002_nucleus_1487_1413_0_5.tif,1.0,MCF7_5
NIH3T3_2/6_MN2_488epcam_568vim_D003_nucleus_1815_2346_39_48.tif,13.0,NIH3T3_2
MCF7_3S/7_M3_488epcam_D003_nucleus_60_70_2_14.tif,11.0,MCF7_3S
NIH3T3_2S/5_N2_568Vim_D003_nucleus_449_716_42_49.tif,4.0,NIH3T3_2S
MCF7_1S/1_M1_488epcam_D003_nucleus_359_430_38_47.tif,3.0,MCF7_1S
NIH3T3_2/6_MN2_488epcam_568vim_D001_nucleus_2040_1813_23_33.tif,13.0,NIH3T3_2
MCF7_2/6_MN2_488epcam_568vim_D003_nucleus_916_1440_6_19.tif,12.0,MCF7_2
NIH3T3_2S/5_N2_568Vim_D001_nucleus_2344_2312_1_12.tif,4.0,NIH3T3_2S
NIH3T3_5S/11_N5_568Vim_D001_nucleus_949_2111_9_14.tif,8.0,NIH3T3_5S
NIH3T3_2/6_MN2_488epcam_568vim_D001_nucleus_2305_2863_40_51.tif,13.0,NIH3T3_2
MCF7_2/6_MN2_488epcam_568vim_D003_nucleus_1081_1351_19_34.tif,12.0,MCF7_2
NIH3T3_5S/11_N5_568Vim_D002_nucleus_2642_1_11_19.tif,8.0,NIH3T3_5S
NIH3T3_1S/2_N1_568Vim_D002_nucleus_2726_947_43_50.tif,2.0,NIH3T3_1S
MCF7_3S/7_M3_488epcam_D003_nucleus_746_543_21_32.tif,11.0,MCF7_3S
MCF7_2S/4_M2_488epcam_D001_nucleus_622_553_31_42.tif,6.0,MCF7_2S
NIH3T3_2S/5_N2_568Vim_D003_nucleus_433_2318_44_50.tif,4.0,NIH3T3_2S
MCF7_1S/1_M1_488epcam_D001_nucleus_691_393_33_55.tif,3.0,MCF7_1S
NIH3T3_2S/5_N2_568Vim_D002_nucleus_900_2130_20_26.tif,4.0,NIH3T3_2S
NIH3T3_2/6_MN2_488epcam_568vim_D001_nucleus_1757_1105_40_48.tif,13.0,NIH3T3_2
NIH3T3_5S/11_N5_568Vim_D002_nucleus_1350_2847_12_21.tif,8.0,NIH3T3_5S
NIH3T3_3/9_MN3_488epcam_568vim_D001_nucleus_1146_2297_26_34.tif,15.0,NIH3T3_3
NIH3T3_5S/11_N5_568Vim_D003_nucleus_2721_1627_6_15.tif,8.0,NIH3T3_5S
NIH3T3_1S/2_N1_568Vim_D001_nucleus_1963_332_5_12.tif,2.0,NIH3T3_1S
NIH3T3_3S/8_N3_568Vim_D003_nucleus_2173_1265_24_34.tif,7.0,NIH3T3_3S
MCF7_2S/4_M2_488epcam_D003_nucleus_294_336_30_40.tif,6.0,MCF7_2S
MCF7_5/12_MN5_488epcam_568vim_D002_nucleus_1435_1458_17_29.tif,1.0,MCF7_5
MCF7_5/12_MN5_488epcam_568vim_D002_nucleus_384_2323_0_8.tif,1.0,MCF7_5
NIH3T3_3S/8_N3_568Vim_D001_nucleus_1598_2879_11_19.tif,7.0,NIH3T3_3S
NIH3T3_5S/11_N5_568Vim_D003_nucleus_2042_2796_24_35.tif,8.0,NIH3T3_5S
MCF7_5S/10_M5_488epcam_D001_nucleus_1433_1294_1_10.tif,14.0,MCF7_5S
NIH3T3_5S/11_N5_568Vim_D003_nucleus_1629_1794_5_13.tif,8.0,NIH3T3_5S
MCF7_5S/10_M5_488epcam_D001_nucleus_370_1597_11_18.tif,14.0,MCF7_5S
NIH3T3_2/6_MN2_488epcam_568vim_D003_nucleus_1079_2152_19_27.tif,13.0,NIH3T3_2
NIH3T3_5S/11_N5_568Vim_D003_nucleus_2928_1223_13_20.tif,8.0,NIH3T3_5S
NIH3T3_3S/8_N3_568Vim_D003_nucleus_2177_242_1_9.tif,7.0,NIH3T3_3S
NIH3T3_2S/5_N2_568Vim_D003_nucleus_1138_2940_17_29.tif,4.0,NIH3T3_2S
MCF7_5S/10_M5_488epcam_D001_nucleus_1396_24_0_11.tif,14.0,MCF7_5S
NIH3T3_5/12_MN5_488epcam_568vim_D003_nucleus_2111_1214_33_43.tif,10.0,NIH3T3_5
MCF7_5/12_MN5_488epcam_568vim_D001_nucleus_1102_718_0_8.tif,1.0,MCF7_5
NIH3T3_3S/8_N3_568Vim_D002_nucleus_2027_952_3_8.tif,7.0,NIH3T3_3S
NIH3T3_3S/8_N3_568Vim_D001_nucleus_991_193_9_14.tif,7.0,NIH3T3_3S
MCF7_3S/7_M3_488epcam_D003_nucleus_687_649_32_39.tif,11.0,MCF7_3S
NIH3T3_3S/8_N3_568Vim_D002_nucleus_2004_155_19_27.tif,7.0,NIH3T3_3S
NIH3T3_2/6_MN2_488epcam_568vim_D001_nucleus_1164_1087_67_74.tif,13.0,NIH3T3_2
NIH3T3_2S/5_N2_568Vim_D001_nucleus_127_527_23_30.tif,4.0,NIH3T3_2S
NIH3T3_5/12_MN5_488epcam_568vim_D002_nucleus_1396_1875_26_36.tif,10.0,NIH3T3_5
NIH3T3_2S/5_N2_568Vim_D001_nucleus_2921_2667_12_18.tif,4.0,NIH3T3_2S
MCF7_3/9_MN3_488epcam_568vim_D001_nucleus_353_1728_46_50.tif,5.0,MCF7_3
NIH3T3_5S/11_N5_568Vim_D003_nucleus_1663_1489_43_50.tif,8.0,NIH3T3_5S
NIH3T3_5S/11_N5_568Vim_D001_nucleus_2092_1907_1_10.tif,8.0,NIH3T3_5S
NIH3T3_5S/11_N5_568Vim_D002_nucleus_1367_1244_9_15.tif,8.0,NIH3T3_5S
NIH3T3_5S/11_N5_568Vim_D003_nucleus_1688_229_11_20.tif,8.0,NIH3T3_5S
NIH3T3_5S/11_N5_568Vim_D001_nucleus_2306_507_0_4.tif,8.0,NIH3T3_5S
NIH3T3_3S/8_N3_568Vim_D002_nucleus_2574_344_30_41.tif,7.0,NIH3T3_3S
NIH3T3_5/12_MN5_488epcam_568vim_D001_nucleus_2361_1218_33_44.tif,10.0,NIH3T3_5
MCF7_5/12_MN5_488epcam_568vim_D002_nucleus_23_585_33_45.tif,1.0,MCF7_5
NIH3T3_2S/5_N2_568Vim_D002_nucleus_2876_2881_6_15.tif,4.0,NIH3T3_2S
NIH3T3_3S/8_N3_568Vim_D002_nucleus_2474_2079_30_46.tif,7.0,NIH3T3_3S
NIH3T3_3S/8_N3_568Vim_D003_nucleus_1372_832_0_12.tif,7.0,NIH3T3_3S
NIH3T3_3S/8_N3_568Vim_D003_nucleus_1570_865_0_5.tif,7.0,NIH3T3_3S
NIH3T3_2S/5_N2_568Vim_D002_nucleus_881_2649_26_33.tif,4.0,NIH3T3_2S
NIH3T3_3S/8_N3_568Vim_D002_nucleus_1464_683_8_16.tif,7.0,NIH3T3_3S
NIH3T3_2/6_MN2_488epcam_568vim_D003_nucleus_1669_2489_29_35.tif,13.0,NIH3T3_2
MCF7_3S/7_M3_488epcam_D003_nucleus_621_576_31_41.tif,11.0,MCF7_3S
NIH3T3_5S/11_N5_568Vim_D003_nucleus_863_583_13_20.tif,8.0,NIH3T3_5S
NIH3T3_5S/11_N5_568Vim_D002_nucleus_1699_1568_8_19.tif,8.0,NIH3T3_5S
NIH3T3_1S/2_N1_568Vim_D003_nucleus_824_2830_17_29.tif,2.0,NIH3T3_1S
NIH3T3_3S/8_N3_568Vim_D001_nucleus_2410_329_11_19.tif,7.0,NIH3T3_3S
NIH3T3_3/9_MN3_488epcam_568vim_D001_nucleus_2902_1080_41_49.tif,15.0,NIH3T3_3
MCF7_3S/7_M3_488epcam_D002_nucleus_267_673_15_30.tif,11.0,MCF7_3S
MCF7_5S/10_M5_488epcam_D001_nucleus_549_1285_19_28.tif,14.0,MCF7_5S
NIH3T3_5S/11_N5_568Vim_D002_nucleus_2047_2486_1_9.tif,8.0,NIH3T3_5S
NIH3T3_5/12_MN5_488epcam_568vim_D002_nucleus_940_1312_46_50.tif,10.0,NIH3T3_5
NIH3T3_1/3_MN1_488epcam_568vim_D003_nucleus_278_1123_35_42.tif,9.0,NIH3T3_1
NIH3T3_5/12_MN5_488epcam_568vim_D001_nucleus_1061_260_26_32.tif,10.0,NIH3T3_5
MCF7_2/6_MN2_488epcam_568vim_D003_nucleus_1385_1168_11_26.tif,12.0,MCF7_2
MCF7_2S/4_M2_488epcam_D003_nucleus_576_577_15_30.tif,6.0,MCF7_2S
NIH3T3_3S/8_N3_568Vim_D001_nucleus_1387_2190_5_15.tif,7.0,NIH3T3_3S
MCF7_3S/7_M3_488epcam_D003_nucleus_177_133_8_20.tif,11.0,MCF7_3S
NIH3T3_1S/2_N1_568Vim_D001_nucleus_1536_2902_44_50.tif,2.0,NIH3T3_1S
NIH3T3_5/12_MN5_488epcam_568vim_D002_nucleus_1403_38_24_31.tif,10.0,NIH3T3_5
NIH3T3_5S/11_N5_568Vim_D001_nucleus_434_149_9_15.tif,8.0,NIH3T3_5S
MCF7_5/12_MN5_488epcam_568vim_D002_nucleus_278_364_39_50.tif,1.0,MCF7_5
NIH3T3_5/12_MN5_488epcam_568vim_D003_nucleus_2202_2664_33_40.tif,10.0,NIH3T3_5
MCF7_3S/7_M3_488epcam_D003_nucleus_564_623_23_41.tif,11.0,MCF7_3S
NIH3T3_5S/11_N5_568Vim_D003_nucleus_2043_159_16_23.tif,8.0,NIH3T3_5S
NIH3T3_5/12_MN5_488epcam_568vim_D002_nucleus_1011_1461_43_48.tif,10.0,NIH3T3_5
MCF7_2/6_MN2_488epcam_568vim_D002_nucleus_2417_847_15_30.tif,12.0,MCF7_2
NIH3T3_2S/5_N2_568Vim_D001_nucleus_2765_1406_3_12.tif,4.0,NIH3T3_2S
NIH3T3_2S/5_N2_568Vim_D002_nucleus_156_794_28_35.tif,4.0,NIH3T3_2S
MCF7_5S/10_M5_488epcam_D001_nucleus_109_1929_6_14.tif,14.0,MCF7_5S
NIH3T3_5/12_MN5_488epcam_568vim_D002_nucleus_347_1964_30_35.tif,10.0,NIH3T3_5
NIH3T3_1S/2_N1_568Vim_D003_nucleus_2042_1118_0_9.tif,2.0,NIH3T3_1S
MCF7_5/12_MN5_488epcam_568vim_D001_nucleus_170_2863_49_50.tif,1.0,MCF7_5
NIH3T3_5S/11_N5_568Vim_D003_nucleus_1119_2869_45_50.tif,8.0,NIH3T3_5S
NIH3T3_2S/5_N2_568Vim_D003_nucleus_2009_302_17_25.tif,4.0,NIH3T3_2S
MCF7_5/12_MN5_488epcam_568vim_D001_nucleus_1134_524_0_10.tif,1.0,MCF7_5
MCF7_5S/10_M5_488epcam_D001_nucleus_432_952_18_23.tif,14.0,MCF7_5S
NIH3T3_3/9_MN3_488epcam_568vim_D001_nucleus_579_2667_37_41.tif,15.0,NIH3T3_3
NIH3T3_3S/8_N3_568Vim_D003_nucleus_1160_1286_0_9.tif,7.0,NIH3T3_3S
NIH3T3_1/3_MN1_488epcam_568vim_D001_nucleus_2008_749_26_35.tif,9.0,NIH3T3_1
NIH3T3_2/6_MN2_488epcam_568vim_D001_nucleus_1789_812_40_45.tif,13.0,NIH3T3_2
MCF7_1S/1_M1_488epcam_D001_nucleus_593_489_22_33.tif,3.0,MCF7_1S
MCF7_2/6_MN2_488epcam_568vim_D003_nucleus_994_1367_25_33.tif,12.0,MCF7_2
NIH3T3_2/6_MN2_488epcam_568vim_D002_nucleus_1857_2423_16_23.tif,13.0,NIH3T3_2
MCF7_3/9_MN3_488epcam_568vim_D001_nucleus_318_1698_42_50.tif,5.0,MCF7_3
NIH3T3_2S/5_N2_568Vim_D001_nucleus_46_1780_19_27.tif,4.0,NIH3T3_2S
NIH3T3_5S/11_N5_568Vim_D001_nucleus_2450_1879_5_12.tif,8.0,NIH3T3_5S
NIH3T3_2/6_MN2_488epcam_568vim_D002_nucleus_1977_2027_36_47.tif,13.0,NIH3T3_2
NIH3T3_2/6_MN2_488epcam_568vim_D002_nucleus_351_828_36_46.tif,13.0,NIH3T3_2
MCF7_5S/10_M5_488epcam_D001_nucleus_1605_909_11_21.tif,14.0,MCF7_5S
NIH3T3_3S/8_N3_568Vim_D001_nucleus_1401_418_16_22.tif,7.0,NIH3T3_3S
NIH3T3_2S/5_N2_568Vim_D001_nucleus_67_2134_25_33.tif,4.0,NIH3T3_2S
MCF7_5S/10_M5_488epcam_D001_nucleus_286_1534_10_20.tif,14.0,MCF7_5S
NIH3T3_5/12_MN5_488epcam_568vim_D001_nucleus_1763_2662_41_48.tif,10.0,NIH3T3_5
NIH3T3_3S/8_N3_568Vim_D002_nucleus_2853_1448_6_15.tif,7.0,NIH3T3_3S
NIH3T3_1S/2_N1_568Vim_D001_nucleus_1602_2893_8_16.tif,2.0,NIH3T3_1S
NIH3T3_1/3_MN1_488epcam_568vim_D003_nucleus_2190_2078_25_30.tif,9.0,NIH3T3_1
NIH3T3_3S/8_N3_568Vim_D003_nucleus_1330_695_0_4.tif,7.0,NIH3T3_3S
NIH3T3_2S/5_N2_568Vim_D003_nucleus_454_2557_23_31.tif,4.0,NIH3T3_2S
MCF7_2/6_MN2_488epcam_568vim_D003_nucleus_1266_1547_24_37.tif,12.0,MCF7_2
NIH3T3_5/12_MN5_488epcam_568vim_D001_nucleus_1436_169_16_21.tif,10.0,NIH3T3_5
NIH3T3_2S/5_N2_568Vim_D002_nucleus_498_2387_42_49.tif,4.0,NIH3T3_2S
NIH3T3_3S/8_N3_568Vim_D002_nucleus_1173_2400_4_10.tif,7.0,NIH3T3_3S
NIH3T3_2S/5_N2_568Vim_D003_nucleus_1321_990_27_35.tif,4.0,NIH3T3_2S
MCF7_5S/10_M5_488epcam_D001_nucleus_716_530_16_23.tif,14.0,MCF7_5S
MCF7_5/12_MN5_488epcam_568vim_D002_nucleus_877_2257_1_11.tif,1.0,MCF7_5
NIH3T3_3/9_MN3_488epcam_568vim_D001_nucleus_2232_2337_1_9.tif,15.0,NIH3T3_3
NIH3T3_2/6_MN2_488epcam_568vim_D002_nucleus_758_2330_14_23.tif,13.0,NIH3T3_2
NIH3T3_3S/8_N3_568Vim_D003_nucleus_1135_1597_4_13.tif,7.0,NIH3T3_3S
MCF7_5/12_MN5_488epcam_568vim_D001_nucleus_1080_748_15_26.tif,1.0,MCF7_5
NIH3T3_2/6_MN2_488epcam_568vim_D001_nucleus_827_1450_25_33.tif,13.0,NIH3T3_2
MCF7_5S/10_M5_488epcam_D001_nucleus_841_1095_0_4.tif,14.0,MCF7_5S
MCF7_3S/7_M3_488epcam_D002_nucleus_391_723_5_23.tif,11.0,MCF7_3S
MCF7_5S/10_M5_488epcam_D001_nucleus_1542_1016_11_23.tif,14.0,MCF7_5S
MCF7_5/12_MN5_488epcam_568vim_D001_nucleus_1642_464_9_18.tif,1.0,MCF7_5
NIH3T3_5/12_MN5_488epcam_568vim_D002_nucleus_63_2281_33_40.tif,10.0,NIH3T3_5
MCF7_3S/7_M3_488epcam_D003_nucleus_657_593_16_28.tif,11.0,MCF7_3S
NIH3T3_5S/11_N5_568Vim_D002_nucleus_2022_2676_20_30.tif,8.0,NIH3T3_5S
MCF7_5S/10_M5_488epcam_D001_nucleus_59_1474_0_7.tif,14.0,MCF7_5S
NIH3T3_1S/2_N1_568Vim_D002_nucleus_2412_421_0_5.tif,2.0,NIH3T3_1S
NIH3T3_2S/5_N2_568Vim_D003_nucleus_512_2150_9_17.tif,4.0,NIH3T3_2S
NIH3T3_2/6_MN2_488epcam_568vim_D001_nucleus_857_2469_30_41.tif,13.0,NIH3T3_2
NIH3T3_5S/11_N5_568Vim_D003_nucleus_1348_2900_10_19.tif,8.0,NIH3T3_5S
MCF7_5S/10_M5_488epcam_D001_nucleus_393_801_2_7.tif,14.0,MCF7_5S
MCF7_5/12_MN5_488epcam_568vim_D001_nucleus_1328_826_0_7.tif,1.0,MCF7_5
NIH3T3_2/6_MN2_488epcam_568vim_D001_nucleus_752_357_50_59.tif,13.0,NIH3T3_2
